person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
0.096774,0,0,0.007292,0.08,RENT,0.057971,PERSONAL,0.553498,0.060606,0.178571,0.267391,1,0
0.048387,0,0.5,0.004004,0.024,OWN,0.130435,VENTURE,0.383402,0.212121,0.071429,0.621739,0,0
0.040323,0,0,0.011568,0,RENT,0.188406,HOMEIMPROVEMENT,0.343621,0.121212,0.071429,0.443478,1,0
0.040323,1,0.5,0.004842,0.016,OWN,0.101449,VENTURE,0.527435,0.136364,0.071429,0.580435,1,0
0.016129,0,0.75,0.004837,0,RENT,0.194203,PERSONAL,0.494513,0.257576,0.035714,0.504348,0,0
0.040323,0,0.5,0.004907,0.048,RENT,0.086957,EDUCATION,0.13786,0.121212,0.071429,0.586957,0,0
0.032258,0,0,0.007382,0.016,RENT,0.130435,VENTURE,0.395062,0.121212,0.071429,0.595652,0,0
0.112903,1,0.5,0.011667,0.096,RENT,0.127478,HOMEIMPROVEMENT,0.08299,0.075758,0.285714,0.545652,1,0
0.032258,0,0,0.005716,0,OWN,0.043478,EDUCATION,0.487654,0.060606,0.071429,0.497826,0,0
0.024194,0,0.25,0.008493,0.032,RENT,0.275362,DEBTCONSOLIDATION,0.415638,0.212121,0.071429,0.430435,1,0
0.048387,0,0,0.016552,0.04,MORTGAGE,0.710145,VENTURE,0.422497,0.30303,0.035714,0.456522,1,0
0.064516,1,0.75,0.009047,0.064,RENT,0.275362,HOMEIMPROVEMENT,0.076818,0.212121,0.25,0.604348,0,0
0.112903,0,0,0.008516,0.096,RENT,0.124638,DEBTCONSOLIDATION,0.383402,0.106061,0.285714,0.571739,0,1
0.096774,1,0.25,0.017339,0.08,MORTGAGE,0.298551,VENTURE,0.320988,0.121212,0.285714,0.473913,0,0
0.056452,0,0,0.008399,0.024,MORTGAGE,0.228986,EDUCATION,0.286008,0.181818,0.214286,0.495652,0,1
0.096774,1,0,0.000995,0.072,RENT,0.165217,EDUCATION,0.05144,0.621212,0.25,0.393478,0,1
0.064516,1,0.25,0.009545,0.056,RENT,0.210464,VENTURE,0.438272,0.151515,0.107143,0.613043,1,0
0.096774,1,0.5,0.011852,0.088,MORTGAGE,0.275362,EDUCATION,0.677641,0.166667,0.142857,0.619565,0,0
0.080645,0,0,0.011373,0.064,OWN,0.289855,MEDICAL,0.364883,0.181818,0.214286,0.530435,1,0
0.024194,0,0.75,0.016557,0.016,RENT,0.194203,MEDICAL,0.159122,0.090909,0.071429,0.502174,0,0
0.064516,0,0,0.014796,0.04,MORTGAGE,0.201217,VENTURE,0.444444,0.106061,0.142857,0.63913,0,0
0.040323,0,0.75,0.006865,0,RENT,0.101449,DEBTCONSOLIDATION,0.082305,0.106061,0.071429,0.404348,1,0
0.233871,1,0,0.011793,0.208,MORTGAGE,0.42029,PERSONAL,0.646091,0.242424,0.321429,0.604348,0,0
0.225806,0,0,0.005037,0.224,RENT,0.275362,MEDICAL,0.510974,0.348485,0.75,0.693478,0,0
0.040323,1,0,0.007337,0.04,RENT,0.171014,HOMEIMPROVEMENT,0.307956,0.166667,0.071429,0.526087,0,0
0.056452,1,1,0.009017,0.024,RENT,0.710145,PERSONAL,0.383402,0.515152,0.25,0.636957,0,1
0.032258,1,0.25,0.004398,0.024,RENT,0.217391,DEBTCONSOLIDATION,0.474623,0.30303,0.071429,0.641304,0,1
0.048387,0,0.25,0.01484,0.016,MORTGAGE,0.478261,VENTURE,0.701646,0.227273,0,0.482609,1,0
0.072581,0,0.5,0.009365,0.032,MORTGAGE,0.333333,PERSONAL,0.294925,0.242424,0.214286,0.48913,0,0
0.048387,1,0,0.006357,0.016,MORTGAGE,0.275362,EDUCATION,0,0.287879,0.071429,0.417391,0,1
0.048387,0,0.75,0.004835,0.04,MORTGAGE,0.072464,VENTURE,0.091907,0.106061,0.035714,0.647826,0,0
0.08871,1,0.75,0.009018,0.08,MORTGAGE,0.24058,VENTURE,0.143347,0.181818,0.25,0.543478,1,0
0.048387,1,0,0.011999,0.056,MORTGAGE,0.226812,EDUCATION,0.107682,0.136364,0.071429,0.463043,0,0
0.048387,1,0.5,0.009381,0.032,MORTGAGE,0.031884,PERSONAL,0.493141,0.030303,0.071429,0.586957,1,0
0.016129,1,0.75,0.005183,0.008,MORTGAGE,0.275362,VENTURE,0.466392,0.333333,0.071429,0.547826,1,0
0.024194,0,0,0.002235,0,RENT,0.144928,EDUCATION,0.858025,0.348485,0.035714,0.569565,0,1
0.032258,0,0.75,0.001667,0,RENT,0.101449,MEDICAL,0.747599,0.30303,0,0.580435,0,1
0.08871,1,0.5,0.014635,0.072,MORTGAGE,0.681159,VENTURE,0.731139,0.318182,0.142857,0.65,0,1
0.072581,1,0.5,0.014418,0.064,RENT,0.710145,VENTURE,0.654321,0.333333,0.107143,0.604348,0,0
0.040323,1,0.25,0.008681,0.016,RENT,0.42029,DEBTCONSOLIDATION,0.879973,0.318182,0,0.48913,0,1
0.016129,1,0.25,0.010884,0,RENT,0.710145,EDUCATION,0.722222,0.439394,0.071429,0.56087,0,1
0.08871,0,0.5,0.004038,0.04,RENT,0.275362,DEBTCONSOLIDATION,0.32716,0.409091,0.178571,0.308696,0,1
0.056452,1,0.25,0.006218,0.024,RENT,0.275362,MEDICAL,0.48011,0.287879,0.25,0.55,1,0
0.064516,1,0.75,0.011417,0.04,MORTGAGE,0.188406,VENTURE,0.683128,0.121212,0.25,0.428261,0,1
0.048387,1,0.5,0.028223,0.04,MORTGAGE,0.06087,VENTURE,0.238683,0.015152,0.071429,0.713043,0,0
0.024194,0,0,0.010089,0,OWN,0.101449,EDUCATION,0.198903,0.075758,0,0.547826,0,0
0.112903,1,0.25,0.011027,0.072,MORTGAGE,0.297333,EDUCATION,0.137174,0.181818,0.25,0.343478,1,0
0.024194,0,0.5,0.00105,0.024,RENT,0.014493,DEBTCONSOLIDATION,0.633059,0.090909,0.035714,0.46087,1,0
0.048387,0,0.75,0.006542,0.024,RENT,0.304348,PERSONAL,0.630316,0.30303,0,0.719565,1,0
0.040323,1,0.75,0.020708,0.048,MORTGAGE,0.168841,HOMEIMPROVEMENT,0.076818,0.060606,0.035714,0.697826,1,0
0.080645,1,0.5,0.008812,0.04,RENT,0.333333,DEBTCONSOLIDATION,0.383402,0.257576,0.285714,0.647826,1,0
0.120968,0,0.5,0.004476,0.104,RENT,0.124638,HOMEIMPROVEMENT,0.535665,0.181818,0.214286,0.636957,0,1
0.056452,1,0.25,0.009827,0.064,RENT,0.130435,DEBTCONSOLIDATION,0.587791,0.090909,0.25,0.580435,0,0
0.016129,0,0.5,0.007537,0,MORTGAGE,0.188406,PERSONAL,0.390947,0.166667,0.035714,0.641304,0,0
0.129032,0,0,0.017351,0.112,MORTGAGE,0.246377,EDUCATION,0.383402,0.106061,0.5,0.226087,1,0
0.064516,0,0,0.024058,0.04,RENT,0.333333,MEDICAL,0.076818,0.106061,0.25,0.473913,1,0
0.064516,1,0.5,0.008569,0.04,RENT,0.204696,PERSONAL,0.534979,0.166667,0.107143,0.536957,1,0
0.056452,1,0.5,0.008763,0.056,MORTGAGE,0.028986,DEBTCONSOLIDATION,0.383402,0.030303,0.25,0.519565,1,0
0.024194,1,0.25,0.01163,0,MORTGAGE,0.710145,DEBTCONSOLIDATION,0.390947,0.409091,0.071429,0.508696,0,0
0.056452,0,0,0.015339,0.032,RENT,0.565217,HOMEIMPROVEMENT,0.725652,0.257576,0.214286,0.482609,0,1
0.072581,1,0.5,0.006198,0.04,RENT,0.15942,VENTURE,0.722908,0.166667,0.25,0.671739,0,1
0.032258,0,0.25,0.006058,0.008,RENT,0.546493,PERSONAL,0.107682,0.575758,0.071429,0.51087,0,1
0.040323,1,0.25,0.013179,0.008,MORTGAGE,0.014493,PERSONAL,0.26749,0.015152,0,0.521739,0,0
0.064516,1,0.25,0.006015,0.024,RENT,0.188406,VENTURE,0.390261,0.212121,0.142857,0.528261,0,0
0.032258,1,0.5,0.009901,0.008,RENT,0.362319,EDUCATION,0.553498,0.242424,0,0.643478,1,0
0.129032,1,1,0.003839,0.096,OWN,0.141304,HOMEIMPROVEMENT,0.390261,0.227273,0.392857,0.515217,1,0
0.080645,0,0.5,0.018194,0.072,RENT,0.565217,DEBTCONSOLIDATION,0.390261,0.212121,0.178571,0.55,1,0
0.072581,1,0.5,0.001833,0.08,RENT,0.065217,HOMEIMPROVEMENT,0.646091,0.19697,0.285714,0.606522,0,1
0.112903,1,0,0.005466,0.104,RENT,0.173913,MEDICAL,0.307956,0.212121,0.178571,0.630435,1,0
0.024194,1,0.25,0.003237,0.016,RENT,0.194203,EDUCATION,0.441701,0.348485,0.071429,0.608696,0,1
0.056452,1,0.25,0.005685,0.04,RENT,0.043478,DEBTCONSOLIDATION,0.365569,0.060606,0.142857,0.421739,0,0
0.040323,0,0,0.013235,0.032,RENT,0.152174,EDUCATION,0.128258,0.090909,0.071429,0.419565,1,0
0.032258,1,0.75,0.004828,0.032,MORTGAGE,0.124638,DEBTCONSOLIDATION,0,0.166667,0.035714,0.673913,1,0
0.016129,1,0.25,0.009031,0.016,RENT,0.333333,EDUCATION,0.38203,0.242424,0,0.491304,0,0
0.016129,1,0.5,0.003838,0,RENT,0.086957,VENTURE,0.383402,0.151515,0,0.58913,0,0
0.024194,1,0.25,0.010709,0,RENT,0.626435,EDUCATION,0.451989,0.393939,0.071429,0.571739,0,1
0.032258,0,0.25,0.007858,0,MORTGAGE,0.171014,EDUCATION,0.565844,0.151515,0,0.543478,1,0
0.08871,0,0.25,0.007364,0.064,RENT,0.275362,MEDICAL,0.498628,0.242424,0.214286,0.48913,1,0
0.064516,0,0.5,0.005061,0.048,RENT,0.150725,MEDICAL,0.340878,0.19697,0.107143,0.6,1,0
0.056452,0,0,0.005526,0.064,RENT,0.045913,DEBTCONSOLIDATION,0.439643,0.060606,0.178571,0.515217,0,0
0.040323,1,0.5,0.009034,0.016,RENT,0.269565,PERSONAL,0.383402,0.19697,0.035714,0.634783,1,0
0.024194,1,0.5,0.009907,0,RENT,0.072464,EDUCATION,0.646091,0.060606,0.035714,0.43913,1,0
0.032258,0,0.5,0.00505,0,RENT,0.028986,EDUCATION,0.67284,0.045455,0,0.697826,0,0
0.040323,0,0.5,0.00853,0.048,MORTGAGE,0.710145,PERSONAL,0.143347,0.545455,0.035714,0.684783,1,0
0.048387,0,0.25,0.012825,0.008,RENT,0.623188,VENTURE,0.498628,0.333333,0,0.506522,1,0
0.016129,1,0.5,0.004858,0.032,MORTGAGE,0.217391,EDUCATION,0.097394,0.287879,0.035714,0.628261,0,0
0.056452,0,0.75,0.008014,0.024,RENT,0.09058,EDUCATION,0.170096,0.090909,0.142857,0.545652,1,0
0.185484,0,0.25,0.010366,0.16,MORTGAGE,0.188406,PERSONAL,0.493141,0.121212,0.321429,0.676087,1,0
0.064516,1,0.75,0.020946,0.032,MORTGAGE,0.278116,HOMEIMPROVEMENT,0.366941,0.090909,0.107143,0.391304,0,0
0.024194,1,0.5,0.009873,0.024,MORTGAGE,0.166667,VENTURE,0.091907,0.121212,0,0.430435,1,0
0.145161,1,0.25,0.003992,0.104,RENT,0.130435,VENTURE,0.561728,0.212121,0.321429,0.46087,1,0
0.008065,0,0.25,0.005209,0,RENT,0.15942,DEBTCONSOLIDATION,0.431413,0.19697,0.071429,0.523913,0,0
0.024194,0,0.5,0.026947,0,MORTGAGE,0.565217,EDUCATION,0.465706,0.151515,0,0.626087,0,0
0.024194,1,0.5,0.011537,0.016,MORTGAGE,0.333333,VENTURE,0.143347,0.19697,0.035714,0.63913,1,0
0.040323,1,0.25,0.009394,0.032,RENT,0.030638,EDUCATION,0.323731,0.030303,0.071429,0.53913,1,0
0.016129,0,0.75,0.014036,0.008,MORTGAGE,0.26087,MEDICAL,0.383402,0.136364,0.035714,0.582609,0,0
0.040323,1,0.75,0.028807,0.024,MORTGAGE,0.217391,PERSONAL,0.703704,0.060606,0,0.693478,0,0
0.016129,0,0.5,0.012548,0,RENT,0.565217,DEBTCONSOLIDATION,0.553498,0.30303,0.071429,0.506522,1,0
0.016129,0,0.75,0.00922,0,MORTGAGE,0.217391,DEBTCONSOLIDATION,0.416324,0.166667,0,0.706522,0,0
0.024194,1,0,0.009666,0.04,MORTGAGE,0.086957,MEDICAL,0.170096,0.075758,0.035714,0.584783,0,1
0.064516,0,0,0.008983,0.048,MORTGAGE,0.130435,MEDICAL,0.383402,0.106061,0.214286,0.593478,1,0
0.008065,0,0.25,0.006571,0,RENT,0.014493,VENTURE,0.141975,0.030303,0.035714,0.547826,0,0
0.032258,0,0,0.004851,0,RENT,0.217391,EDUCATION,0.041838,0.287879,0,0.426087,1,0
0.072581,1,0.5,0.012561,0.064,RENT,0.333333,PERSONAL,0.279835,0.181818,0.178571,0.521739,1,0
0.096774,1,0,0.022407,0.08,MORTGAGE,0.333333,HOMEIMPROVEMENT,0.262689,0.106061,0.214286,0.419565,1,0
0.032258,1,0.5,0.009006,0.024,MORTGAGE,0.391304,DEBTCONSOLIDATION,0.143347,0.287879,0,0.478261,1,0
0.032258,0,0.75,0.010222,0,RENT,0.130435,EDUCATION,0.383402,0.090909,0.071429,0.515217,0,0
0.032258,1,0.5,0.022383,0,MORTGAGE,0.710145,HOMEIMPROVEMENT,0.364883,0.227273,0.071429,0.552174,0,0
0.040323,1,0.25,0.006693,0.04,RENT,0.188406,PERSONAL,0.210562,0.181818,0,0.580435,1,0
0.104839,1,0.75,0.012367,0.096,MORTGAGE,0.681159,HOMEIMPROVEMENT,0.620027,0.378788,0.142857,0.523913,1,0
0.16129,0,0,0.012678,0.136,MORTGAGE,0.275362,HOMEIMPROVEMENT,0.419753,0.151515,0.25,0.367391,0,0
0.153226,1,0.25,0.01132,0.12,RENT,0.507246,EDUCATION,0.383402,0.30303,0.464286,0.408696,1,0
0.024194,0,0,0.009242,0,RENT,0.565217,MEDICAL,0.392318,0.409091,0,0.152174,0,1
0.016129,0,0.75,0.007354,0,MORTGAGE,0.623188,MEDICAL,0.307956,0.545455,0.071429,0.445652,1,0
0.08871,1,0,0.006804,0.096,MORTGAGE,0.217391,PERSONAL,0.522634,0.212121,0.142857,0.323913,1,0
0.040323,1,0,0.009154,0,RENT,0.402899,PERSONAL,0.487654,0.30303,0,0.626087,0,0
0.169355,1,1,0.017189,0.144,MORTGAGE,0.352754,PERSONAL,0.504115,0.151515,0.321429,0.704348,1,0
0.016129,1,0.75,0.008067,0.008,MORTGAGE,0.333333,DEBTCONSOLIDATION,0.494513,0.272727,0.035714,0.613043,0,1
0.048387,0,0,0.011519,0.048,MORTGAGE,0.086957,VENTURE,0.519204,0.060606,0.035714,0.430435,0,0
0.112903,0,0,0.007065,0.064,MORTGAGE,0.089855,VENTURE,0.339506,0.090909,0.107143,0.643478,0,0
0.016129,1,0,0.010393,0,MORTGAGE,0.362319,MEDICAL,0.168724,0.242424,0,0.221739,1,0
0.024194,1,0.5,0.006075,0,RENT,0.159594,VENTURE,0.364198,0.181818,0.071429,0.469565,0,0
0.016129,1,0,0.003026,0.016,RENT,0.24058,VENTURE,0.26749,0.454545,0.071429,0.21087,0,1
0.016129,1,0,0.016497,0,MORTGAGE,0.42029,VENTURE,0.722222,0.181818,0.035714,0.558696,1,0
0.024194,1,0.5,0.015219,0.008,MORTGAGE,0.42029,PERSONAL,0.753086,0.19697,0.035714,0.56087,0,0
0.064516,0,0.25,0.020672,0.016,RENT,0.275362,PERSONAL,0.176955,0.090909,0.178571,0.463043,1,0
0.048387,1,0,0.013925,0.024,OWN,0.130435,PERSONAL,0.439643,0.075758,0.071429,0.297826,1,0
0.104839,1,0.5,0.101132,0.088,RENT,0.157971,DEBTCONSOLIDATION,0.501372,0.015152,0.25,0.521739,1,0
0.056452,1,0.25,0.005469,0.04,MORTGAGE,0.188406,HOMEIMPROVEMENT,0.16941,0.227273,0.142857,0.591304,0,0
0.040323,0,0,0.009046,0.032,MORTGAGE,0.333333,EDUCATION,0.778464,0.242424,0.071429,0.634783,1,0
0.080645,0,0.5,0.012717,0.088,RENT,0.130435,PERSONAL,0.100823,0.075758,0.214286,0.467391,1,0
0.016129,0,0.5,0.009008,0.008,MORTGAGE,0.391304,EDUCATION,0.141975,0.287879,0,0.691304,0,1
0.153226,1,0.25,0.013166,0.136,MORTGAGE,0.130435,VENTURE,0.441701,0.075758,0.464286,0.591304,1,0
0.040323,0,0.75,0.008091,0.016,RENT,0.507246,MEDICAL,0.725652,0.409091,0,0.604348,0,1
0.024194,0,0.5,0.004471,0.024,RENT,0.115942,EDUCATION,0.141975,0.166667,0.071429,0.541304,1,0
0.08871,1,0.5,0.004005,0.072,RENT,0.176812,HOMEIMPROVEMENT,0.748285,0.272727,0.178571,0.730435,0,1
0.032258,0,0.25,0.008918,0,RENT,0.275362,PERSONAL,0.039095,0.212121,0.071429,0.476087,1,0
0.048387,1,0.5,0.007331,0.008,MORTGAGE,0.48287,VENTURE,0.213992,0.424242,0.071429,0.641304,1,0
0.040323,0,0.25,0.003663,0.016,RENT,0.188406,MEDICAL,0.237311,0.30303,0.107143,0.708696,0,0
0.16129,0,0.25,0.010694,0.104,MORTGAGE,0.507246,EDUCATION,0.170096,0.318182,0.428571,0.732609,0,0
0.072581,0,0.75,0.003631,0.08,OWN,0.412609,EDUCATION,0.248285,0.651515,0.214286,0.63913,0,0
0.08871,1,0.5,0.014098,0.08,MORTGAGE,0.463768,VENTURE,0.493141,0.227273,0.142857,0.628261,1,0
0.08871,1,0.5,0.025371,0.032,RENT,0.281159,DEBTCONSOLIDATION,0.724966,0.075758,0.178571,0.556522,0,1
0.016129,0,0.25,0.004554,0,RENT,0.026087,MEDICAL,0.606996,0.045455,0.035714,0.571739,1,0
0.048387,0,0.25,0.006371,0.016,RENT,0.202899,HOMEIMPROVEMENT,0.753086,0.212121,0.035714,0.515217,0,1
0.064516,0,0,0.019023,0.048,MORTGAGE,0.130435,MEDICAL,0.571331,0.045455,0.071429,0.617391,1,0
0.104839,1,0.5,0.004683,0.072,RENT,0.15942,EDUCATION,0.383402,0.212121,0.25,0.663043,1,0
0.040323,0,0.75,0.019075,0,MORTGAGE,0.275362,EDUCATION,0.383402,0.106061,0,0.615217,1,0
0.112903,1,0.75,0.02153,0.112,MORTGAGE,0.217391,EDUCATION,0.26749,0.075758,0.142857,0.593478,1,0
0.072581,0,0.25,0.003203,0.056,MORTGAGE,0.202174,DEBTCONSOLIDATION,0.210562,0.363636,0.142857,0.352174,0,0
0.217742,1,0,0.007345,0.192,MORTGAGE,0.217391,VENTURE,0.383402,0.19697,0.464286,0.567391,0,0
0.056452,1,0.5,0.019861,0.048,MORTGAGE,0.438493,PERSONAL,0.257888,0.151515,0.071429,0.528261,0,0
0.032258,0,0.25,0.013372,0.024,MORTGAGE,0.42029,VENTURE,0.530864,0.212121,0.035714,0.582609,1,0
0.048387,0,0.5,0.007331,0.032,MORTGAGE,0.217391,VENTURE,0.354595,0.19697,0,0.665217,0,0
0.024194,1,0.25,0.006731,0.032,RENT,0.513565,DEBTCONSOLIDATION,0.364883,0.484848,0.035714,0.417391,0,1
0.064516,1,0,0.005224,0.04,MORTGAGE,0.514493,MEDICAL,0.141975,0.606061,0.285714,0.386957,1,0
0.048387,0,0.25,0.008836,0.024,OTHER,0.333333,MEDICAL,0.490398,0.257576,0.071429,0.526087,0,1
0.016129,0,0,0.003009,0,MORTGAGE,0.130435,DEBTCONSOLIDATION,0.38203,0.257576,0.071429,0.508696,1,0
0.040323,0,0.25,0.001709,0,RENT,0.072464,DEBTCONSOLIDATION,0.718107,0.227273,0.035714,0.35,0,1
0.072581,1,0.5,0.006055,0.04,RENT,0.072464,MEDICAL,0.479424,0.090909,0.107143,0.693478,1,0
0.016129,1,0.5,0.005384,0,OWN,0.124638,MEDICAL,0.313443,0.151515,0,0.582609,1,0
0.016129,0,0,0.005172,0.032,RENT,0.202899,EDUCATION,0.646091,0.257576,0.035714,0.447826,0,0
0.056452,1,0.75,0.006985,0.016,RENT,0.246377,DEBTCONSOLIDATION,0.36214,0.227273,0.178571,0.493478,1,0
0.024194,0,0.5,0.006753,0,RENT,0.509159,DEBTCONSOLIDATION,0.363512,0.484848,0.035714,0.367391,0,1
0.064516,0,0.5,0.009193,0.064,MORTGAGE,0.333333,PERSONAL,0.041838,0.242424,0.178571,0.504348,1,0
0.040323,1,0.25,0.005779,0.008,MORTGAGE,0.217391,HOMEIMPROVEMENT,0.025377,0.242424,0,0.556522,1,0
0.104839,1,0.5,0.006022,0.088,MORTGAGE,0.362319,DEBTCONSOLIDATION,0.170096,0.378788,0.142857,0.445652,1,0
0.016129,0,0.25,0.007724,0,MORTGAGE,0.333333,VENTURE,0.082305,0.287879,0.035714,0.428261,1,0
0.016129,0,0.75,0.007943,0,RENT,0.130435,EDUCATION,0.307956,0.121212,0,0.667391,0,0
0.008065,1,0.5,0.005837,0,MORTGAGE,0.188406,DEBTCONSOLIDATION,0.041838,0.212121,0.035714,0.376087,1,0
0.048387,0,0.25,0.019128,0.032,MORTGAGE,0.421014,PERSONAL,0.53155,0.151515,0.107143,0.608696,1,0
0.024194,0,0,0.005023,0.024,MORTGAGE,0.313043,EDUCATION,0.498628,0.393939,0,0.576087,0,0
0.064516,1,0.5,0.007718,0.008,RENT,0.130435,PERSONAL,0.383402,0.121212,0.142857,0.293478,1,0
0.056452,1,0.25,0.010744,0.056,RENT,0.217391,HOMEIMPROVEMENT,0.626886,0.136364,0.214286,0.504348,0,0
0.032258,1,0,0.032373,0,MORTGAGE,0.681159,VENTURE,0.141975,0.151515,0.071429,0.578261,1,0
0.040323,1,0.5,0.014894,0,MORTGAGE,0.101449,VENTURE,0.264746,0.045455,0.071429,0.345652,1,0
0.016129,1,0.5,0.002634,0,RENT,0.217391,MEDICAL,0.416324,0.454545,0.035714,0.45,0,1
0.064516,0,0.25,0.019019,0.024,MORTGAGE,0.275362,EDUCATION,0,0.106061,0.142857,0.6,0,0
0.08871,1,0.25,0.006531,0.048,MORTGAGE,0.275362,VENTURE,0.305898,0.272727,0.214286,0.602174,1,0
0.112903,1,0,0.008536,0.12,RENT,0.202899,DEBTCONSOLIDATION,0.392318,0.166667,0.178571,0.604348,0,0
0.137097,0,0.25,0.010019,0.144,MORTGAGE,0.710145,EDUCATION,0.441701,0.469697,0.392857,0.480435,0,1
0.129032,1,0.25,0.004569,0.12,RENT,0.101449,PERSONAL,0.383402,0.151515,0.535714,0.484783,0,1
0.145161,1,0.25,0.003834,0.128,RENT,0.262,PERSONAL,0.632373,0.409091,0.392857,0.517391,0,1
0.080645,0,0.25,0.009862,0.056,RENT,0.275362,EDUCATION,0.606996,0.19697,0.178571,0.684783,1,0
0.032258,0,0,0.004066,0.008,RENT,0.173913,VENTURE,0.38203,0.257576,0.035714,0.432609,1,0
0.008065,1,0.25,0.009015,0,RENT,0.710145,EDUCATION,0.38203,0.515152,0.071429,0.713043,0,1
0.104839,0,0.5,0.011221,0.08,RENT,0.324261,VENTURE,0.709191,0.19697,0.25,0.663043,0,1
0.008065,1,0.5,0.011558,0,RENT,0.505797,EDUCATION,0.376543,0.30303,0.035714,0.526087,1,0
0.112903,0,0.75,0.009093,0.104,RENT,0.217391,PERSONAL,0.498628,0.166667,0.178571,0.584783,1,0
0.024194,0,0,0.020724,0.016,MORTGAGE,0.710145,HOMEIMPROVEMENT,0.439643,0.242424,0.035714,0.432609,1,0
0.024194,0,0.75,0.008212,0,RENT,0.115942,VENTURE,0.210562,0.106061,0.035714,0.46087,1,0
0.024194,0,0.5,0.007759,0,MORTGAGE,0.15942,MEDICAL,0.168038,0.136364,0.071429,0.443478,0,0
0.032258,1,0,0.011042,0,RENT,0.072464,PERSONAL,0.449931,0.045455,0.035714,0.469565,1,0
0.040323,1,0,0.015024,0.024,MORTGAGE,0.565217,VENTURE,0.107682,0.257576,0.035714,0.584783,1,0
0.080645,1,0.5,0.023045,0.072,MORTGAGE,0.15942,MEDICAL,0.210562,0.045455,0.214286,0.563043,0,0
0.322581,1,0,0.007209,0.288,OWN,0.333333,PERSONAL,0.574074,0.30303,1,0.497826,0,0
0.25,1,0.25,0.000676,0.232,RENT,0.071855,VENTURE,0.395748,0.348485,0.75,0.658696,0,1
0.064516,0,0.25,0.039096,0.04,MORTGAGE,0.228986,VENTURE,0.383402,0.045455,0.214286,0.369565,1,0
0.104839,1,0.75,0.001419,0.056,RENT,0.072464,MEDICAL,0.439643,0.242424,0.107143,0.402174,0,1
0.032258,0,0.75,0.010677,0.016,MORTGAGE,0.15942,EDUCATION,0.67284,0.106061,0.071429,0.286957,1,0
0.048387,1,0.5,0.013873,0.024,OWN,0.130435,MEDICAL,0.439643,0.075758,0.071429,0.584783,1,0
0.040323,1,0,0.009047,0.032,OWN,0.275362,DEBTCONSOLIDATION,0.759259,0.212121,0.035714,0.558696,0,0
0.024194,0,0.25,0.019051,0.008,MORTGAGE,0.710145,PERSONAL,0.678326,0.257576,0.035714,0.491304,0,0
0.048387,1,0.75,0.008217,0.032,MORTGAGE,0.057971,MEDICAL,0.153635,0.060606,0.035714,0.654348,0,1
0.040323,1,0.5,0.007345,0,RENT,0.188406,EDUCATION,0.278464,0.181818,0.035714,0.630435,1,0
0.032258,0,0,0.009632,0,MORTGAGE,0.057971,DEBTCONSOLIDATION,0.143347,0.045455,0,0.241304,1,0
0.225806,1,0.75,0.010032,0.192,RENT,0.15942,HOMEIMPROVEMENT,0.443759,0.106061,0.5,0.473913,1,0
0.040323,0,0.25,0.00661,0.008,MORTGAGE,0.15942,VENTURE,0.015089,0.166667,0.107143,0.53913,1,0
0.096774,1,0,0.003191,0.08,OWN,0.101449,MEDICAL,0.076818,0.19697,0.142857,0.404348,1,0
0.104839,0,0.5,0.015371,0.12,RENT,0.565217,EDUCATION,0.102195,0.257576,0.107143,0.434783,0,0
0.040323,0,0.25,0.014836,0.024,RENT,0.058203,MEDICAL,0.111797,0.030303,0.035714,0.497826,1,0
0.024194,1,0.25,0.006316,0.024,MORTGAGE,0.231884,PERSONAL,0.11797,0.242424,0.035714,0.471739,0,1
0.040323,0,0,0.006033,0.04,RENT,0.043478,VENTURE,0.262689,0.060606,0.035714,0.615217,1,0
0.072581,0,0.5,0.004051,0.048,MORTGAGE,0.176812,VENTURE,0.578189,0.272727,0.214286,0.443478,1,0
0.096774,0,0.5,0.006549,0.048,MORTGAGE,0.194203,PERSONAL,0.498628,0.19697,0.107143,0.665217,0,0
0.08871,1,0.5,0.005619,0.072,MORTGAGE,0.130435,VENTURE,0.09808,0.151515,0.25,0.602174,1,0
0.08871,0,0,0.010057,0.096,MORTGAGE,0.275362,PERSONAL,0.383402,0.181818,0.107143,0.547826,1,0
0.032258,1,0.25,0.005374,0.032,RENT,0.072464,PERSONAL,0.832647,0.090909,0,0.517391,1,0
0.104839,1,0.25,0.005456,0.104,MORTGAGE,0.275362,VENTURE,0.264746,0.318182,0.25,0.413043,1,0
0.024194,0,0.5,0.009907,0.016,MORTGAGE,0.298551,PERSONAL,0.314129,0.212121,0.071429,0.419565,1,0
0.024194,0,0.75,0.004514,0,RENT,0.275362,EDUCATION,0.633059,0.378788,0.035714,0.621739,0,0
0.137097,0,0.5,0.005666,0.088,OWN,0.130435,PERSONAL,0.484225,0.151515,0.392857,0.521739,1,0
0.016129,0,0.5,0.014772,0.008,MORTGAGE,0.055072,EDUCATION,0.354595,0.030303,0.071429,0.502174,1,0
0.096774,1,0.25,0.005294,0.088,OWN,0.130435,MEDICAL,0.682442,0.166667,0.107143,0.519565,0,0
0.080645,0,0.25,0.005703,0.064,RENT,0.057971,VENTURE,0.025377,0.075758,0.285714,0.486957,1,0
